index,0,1,2
27271,1.0,0,0.0
27272,1.0,0,0.0
27273,1.0,0,0.0
27274,1.0,0,0.0
27275,1.0,0,0.0
27276,1.0,0,0.0
27277,1.0,0,0.0
27278,1.0,0,0.0
27279,1.0,0,0.0
27280,1.0,0,0.0
27281,1.0,0,0.0
27282,1.0,0,0.0
27283,1.0,0,0.0
27284,1.0,0,0.0
27285,0.0,0,1.0
27286,1.0,0,0.0
27287,1.0,0,0.0
27288,1.0,0,0.0
27289,1.0,0,0.0
27290,1.0,0,0.0
27291,1.0,0,0.0
27292,0.0,0,1.0
27293,1.0,0,0.0
27294,1.0,0,0.0
27295,1.0,0,0.0
27296,1.0,0,0.0
27297,1.0,0,0.0
27298,1.0,0,0.0
27299,1.0,0,0.0
27300,0.0,0,1.0
27301,1.0,0,0.0
27302,1.0,0,0.0
27303,1.0,0,0.0
27304,1.0,0,0.0
27305,1.0,0,0.0
27306,1.0,0,0.0
27307,1.0,0,0.0
27308,1.0,0,0.0
27309,0.0,0,1.0
27310,0.0,0,1.0
27311,0.0,0,1.0
27312,1.0,0,0.0
27313,0.0,0,1.0
27314,1.0,0,0.0
27315,1.0,0,0.0
27316,1.0,0,0.0
27317,1.0,0,0.0
27318,1.0,0,0.0
27319,1.0,0,0.0
27320,1.0,0,0.0
27321,1.0,0,0.0
27322,1.0,0,0.0
27323,1.0,0,0.0
27324,1.0,0,0.0
27325,1.0,0,0.0
27326,1.0,0,0.0
27327,1.0,0,0.0
27328,1.0,0,0.0
27329,1.0,0,0.0
27330,1.0,0,0.0
27331,0.0,0,1.0
27332,1.0,0,0.0
27333,1.0,0,0.0
27334,1.0,0,0.0
27335,0.0,0,1.0
27336,1.0,0,0.0
27337,1.0,0,0.0
27338,1.0,0,0.0
27339,1.0,0,0.0
27340,1.0,0,0.0
27341,1.0,0,0.0
27342,1.0,0,0.0
27343,1.0,0,0.0
27344,1.0,0,0.0
27345,1.0,0,0.0
27346,1.0,0,0.0
27347,1.0,0,0.0
27348,1.0,0,0.0
27349,1.0,0,0.0
27350,1.0,0,0.0
27351,1.0,0,0.0
27352,0.0,0,1.0
27353,1.0,0,0.0
27354,1.0,0,0.0
27355,1.0,0,0.0
27356,1.0,0,0.0
27357,1.0,0,0.0
27358,0.0,0,1.0
27359,1.0,0,0.0
27360,0.0,0,1.0
27361,1.0,0,0.0
27362,1.0,0,0.0
27363,1.0,0,0.0
27364,1.0,0,0.0
27365,1.0,0,0.0
27366,1.0,0,0.0
27367,1.0,0,0.0
27368,1.0,0,0.0
27369,1.0,0,0.0
27370,1.0,0,0.0
27371,1.0,0,0.0
27372,1.0,0,0.0
27373,1.0,0,0.0
27374,1.0,0,0.0
27375,0.0,0,1.0
27376,1.0,0,0.0
27377,1.0,0,0.0
27378,1.0,0,0.0
27379,0.0,0,1.0
27380,1.0,0,0.0
27381,1.0,0,0.0
27382,1.0,0,0.0
27383,1.0,0,0.0
27384,0.0,0,1.0
27385,1.0,0,0.0
27386,1.0,0,0.0
27387,1.0,0,0.0
27388,1.0,0,0.0
27389,1.0,0,0.0
27390,1.0,0,0.0
27391,1.0,0,0.0
27392,1.0,0,0.0
27393,1.0,0,0.0
27394,1.0,0,0.0
27395,1.0,0,0.0
27396,1.0,0,0.0
27397,1.0,0,0.0
27398,1.0,0,0.0
27399,1.0,0,0.0
27400,1.0,0,0.0
27401,1.0,0,0.0
27402,1.0,0,0.0
27403,1.0,0,0.0
27404,1.0,0,0.0
27405,1.0,0,0.0
27406,1.0,0,0.0
27407,1.0,0,0.0
27408,1.0,0,0.0
27409,1.0,0,0.0
27410,1.0,0,0.0
27411,1.0,0,0.0
27412,1.0,0,0.0
27413,1.0,0,0.0
27414,1.0,0,0.0
27415,1.0,0,0.0
27416,0.0,0,1.0
27417,1.0,0,0.0
27418,1.0,0,0.0
27419,1.0,0,0.0
27420,1.0,0,0.0
27421,1.0,0,0.0
27422,1.0,0,0.0
27423,1.0,0,0.0
27424,0.0,0,1.0
27425,1.0,0,0.0
27426,1.0,0,0.0
27427,1.0,0,0.0
27428,1.0,0,0.0
27429,1.0,0,0.0
27430,0.0,0,1.0
27431,1.0,0,0.0
27432,1.0,0,0.0
27433,1.0,0,0.0
27434,1.0,0,0.0
27435,0.0,0,1.0
27436,1.0,0,0.0
27437,1.0,0,0.0
27438,0.0,0,1.0
27439,0.0,0,1.0
27440,1.0,0,0.0
27441,1.0,0,0.0
27442,1.0,0,0.0
27443,1.0,0,0.0
27444,1.0,0,0.0
27445,0.0,0,1.0
27446,1.0,0,0.0
27447,1.0,0,0.0
27448,1.0,0,0.0
27449,1.0,0,0.0
27450,1.0,0,0.0
27451,1.0,0,0.0
27452,1.0,0,0.0
27453,1.0,0,0.0
27454,1.0,0,0.0
27455,1.0,0,0.0
27456,1.0,0,0.0
27457,1.0,0,0.0
27458,1.0,0,0.0
27459,1.0,0,0.0
27460,1.0,0,0.0
27461,1.0,0,0.0
27462,1.0,0,0.0
27463,1.0,0,0.0
27464,1.0,0,0.0
27465,1.0,0,0.0
27466,1.0,0,0.0
27467,1.0,0,0.0
27468,1.0,0,0.0
27469,1.0,0,0.0
27470,1.0,0,0.0
27471,1.0,0,0.0
27472,1.0,0,0.0
27473,1.0,0,0.0
27474,1.0,0,0.0
27475,1.0,0,0.0
27476,1.0,0,0.0
27477,1.0,0,0.0
27478,1.0,0,0.0
27479,1.0,0,0.0
27480,1.0,0,0.0
27481,1.0,0,0.0
27482,1.0,0,0.0
27483,1.0,0,0.0
27484,0.0,0,1.0
27485,0.0,0,1.0
27486,1.0,0,0.0
27487,1.0,0,0.0
27488,1.0,0,0.0
27489,1.0,0,0.0
27490,0.0,0,1.0
27491,1.0,0,0.0
27492,1.0,0,0.0
27493,0.0,0,1.0
27494,1.0,0,0.0
27495,1.0,0,0.0
27496,1.0,0,0.0
27497,1.0,0,0.0
27498,0.0,0,1.0
27499,1.0,0,0.0
27500,0.0,0,1.0
27501,1.0,0,0.0
27502,0.0,0,1.0
27503,1.0,0,0.0
27504,1.0,0,0.0
27505,1.0,0,0.0
27506,1.0,0,0.0
27507,1.0,0,0.0
27508,1.0,0,0.0
27509,1.0,0,0.0
27510,1.0,0,0.0
27511,1.0,0,0.0
27512,1.0,0,0.0
27513,1.0,0,0.0
27514,1.0,0,0.0
27515,1.0,0,0.0
27516,1.0,0,0.0
27517,1.0,0,0.0
27518,1.0,0,0.0
27519,1.0,0,0.0
27520,1.0,0,0.0
27521,1.0,0,0.0
27522,1.0,0,0.0
27523,1.0,0,0.0
27524,1.0,0,0.0
27525,1.0,0,0.0
27526,1.0,0,0.0
27527,0.0,0,1.0
27528,1.0,0,0.0
27529,1.0,0,0.0
27530,1.0,0,0.0
27531,1.0,0,0.0
